Stethoscope	ECG
-0.0799561	-0.127258
-0.0488281	-0.13031
-0.010376	-0.131531
0.012207	-0.130615
0.0360107	-0.128784
0.0796509	-0.126038
0.118408	-0.122681
0.112305	-0.119629
0.0531006	-0.116577
-0.0280762	-0.112915
-0.0939941	-0.109558
-0.133362	-0.107422
-0.121765	-0.106506
-0.0775146	-0.106201
-0.00976563	-0.106812
0.0610352	-0.108032
0.0930786	-0.108948
0.0939941	-0.108643
0.0616455	-0.107117
-0.00396729	-0.105286
-0.0479126	-0.104065
-0.0552368	-0.101318
-0.0338745	-0.0964355
-0.0119019	-0.0906372
-0.00701904	-0.0848389
-0.00549316	-0.0802612
-0.00427246	-0.0772095
0.0164795	-0.0750732
0.0128174	-0.0735474
-0.0167847	-0.0723267
-0.0228882	-0.0720215
-0.0164795	-0.0723267
0.0109863	-0.0735474
0.0418091	-0.0753784
0.0558472	-0.0775146
0.0585938	-0.0796509
0.050354	-0.0799561
0.0231934	-0.0796509
-0.0164795	-0.0790405
-0.0421143	-0.0775146
-0.0637817	-0.0753784
-0.0616455	-0.0732422
-0.0357056	-0.071106
-0.0186157	-0.0686646
0.00335693	-0.0671387
0.00732422	-0.0674438
0.00579834	-0.0692749
0.0222778	-0.0723267
0.0265503	-0.0753784
0.0161743	-0.0772095
0.00823975	-0.0793457
-0.0222778	-0.0814819
-0.0338745	-0.0830078
-0.0323486	-0.0830078
-0.0341797	-0.0814819
0.00213623	-0.078125
0.0286865	-0.0744629
0.0326538	-0.0717163
0.0320435	-0.0714111
0.0109863	-0.0732422
0.00732422	-0.0753784
0.0189209	-0.0762939
0.0296021	-0.0775146
0.032959	-0.0796509
0.0189209	-0.0823975
-0.0146484	-0.0842285
-0.0622559	-0.0839233
-0.0714111	-0.0814819
-0.0506592	-0.0787354
-0.0332642	-0.0762939
-0.00274658	-0.0744629
0.00671387	-0.0726318
0.0323486	-0.0708008
0.062561	-0.0701904
0.0488281	-0.0701904
0.039978	-0.0717163
0.0131226	-0.0738525
-0.0115967	-0.0769043
-0.0289917	-0.0799561
-0.0665283	-0.0823975
-0.0704956	-0.0863647
-0.0500488	-0.0912476
-0.00946045	-0.093689
0.0378418	-0.0924683
0.0585938	-0.0897217
0.085144	-0.0878906
0.0772095	-0.0875854
0.0357056	-0.0869751
-0.00823975	-0.0845337
-0.0357056	-0.0820923
-0.0323486	-0.0796509
-0.0308228	-0.0772095
-0.0335693	-0.0753784
-0.045166	-0.0744629
-0.0473022	-0.0753784
-0.0183105	-0.0772095
0.00152588	-0.0784302
0.0253296	-0.0784302
0.017395	-0.0772095
0.017395	-0.0747681
0.0109863	-0.0704956
0.00946045	-0.0634766
0.0177002	-0.0546265
-0.00701904	-0.045166
-0.0161743	-0.0360107
-0.00366211	-0.027771
0.0219727	-0.0192261
0.0442505	-0.010376
0.0186157	-0.00244141
0.00213623	0.00396729
-0.0228882	0.00854492
-0.0213623	0.0128174
-0.0195313	0.0186157
-0.010376	0.0268555
0.00183105	0.0357056
-0.00366211	0.0463867
-0.0177002	0.0595093
-0.0088501	0.0747681
-0.0109863	0.0912476
-0.000305176	0.106201
-0.00427246	0.119019
0.00366211	0.129395
0.020752	0.136414
0.0210571	0.139465
0.00213623	0.137939
-0.00244141	0.132446
-0.00793457	0.123596
-0.00427246	0.111389
0.00305176	0.0967407
0.0152588	0.0799561
0.0384521	0.0616455
0.0411987	0.0436401
0.0259399	0.0271606
-0.0253296	0.0109863
-0.0473022	-0.00549316
-0.0531006	-0.0216675
-0.0354004	-0.038147
-0.022583	-0.0540161
-0.0164795	-0.0686646
-0.0186157	-0.0805664
-0.0128174	-0.0909424
-0.00610352	-0.100403
0.0238037	-0.109863
0.0442505	-0.118408
0.0518799	-0.124207
0.0378418	-0.127258
0.00305176	-0.128479
-0.0109863	-0.129089
-0.00427246	-0.128784
0.00427246	-0.129395
0.0100708	-0.131226
-0.00183105	-0.133057
-0.0180054	-0.136108
-0.0436401	-0.139771
-0.0335693	-0.145569
-0.00152588	-0.153198
0.0393677	-0.161133
0.0436401	-0.166931
0.0253296	-0.166931
-0.0167847	-0.158081
-0.0259399	-0.140991
-0.0305176	-0.112915
-0.0204468	-0.0717163
-0.032959	-0.015564
-0.0289917	0.0546265
-0.000305176	0.137634
0.0289917	0.232544
0.0561523	0.33905
0.0491333	0.452881
0.050354	0.567322
0.0234985	0.67627
0.00366211	0.774231
-0.0189209	0.855408
-0.0430298	0.914917
-0.0613403	0.94635
-0.0799561	0.942688
-0.0558472	0.90271
-0.0128174	0.829468
0.0463867	0.726929
0.0527954	0.59967
0.0366211	0.456238
-0.00152588	0.308838
-0.0994873	-0.0668335
-0.0592041	-0.0717163
-0.00396729	-0.0735474
0.0476074	-0.0732422
0.0750732	-0.0726318
0.0610352	-0.0695801
0.0460815	-0.0650024
-0.00640869	-0.0610352
-0.0256348	-0.0579834
-0.0344849	-0.0561523
-0.0286865	-0.0552368
0.0219727	-0.0561523
0.0170898	-0.0576782
-0.0189209	-0.0567627
-0.0570679	-0.0537109
0.0262451	-0.050354
0.000305176	-0.0491333
-0.115967	-0.0479126
-0.0823975	-0.0466919
0.0125122	-0.0460815
0.107422	-0.0460815
0.143738	-0.0491333
0.132751	-0.0531006
0.0704956	-0.057373
-0.0280762	-0.062561
-0.0732422	-0.0692749
-0.130615	-0.0753784
-0.0949097	-0.0802612
-0.0680542	-0.0845337
0.00732422	-0.0888062
0.0842285	-0.0912476
0.109253	-0.0909424
0.106506	-0.0906372
0.0579834	-0.0909424
-0.138855	-0.0912476
-0.30365	-0.0912476
-0.181885	-0.0900269
0.0402832	-0.0891113
0.196228	-0.0897217
0.238647	-0.0918579
0.160828	-0.0933838
0.06073	-0.0942993
-0.0210571	-0.0958252
-0.0793457	-0.098877
-0.137939	-0.102844
-0.1474	-0.105591
-0.0921631	-0.10498
-0.0537109	-0.101318
0.0265503	-0.0973511
0.150146	-0.0949097
0.249023	-0.0924683
0.231323	-0.0891113
0.0604248	-0.0836182
-0.168762	-0.0756836
-0.316772	-0.0683594
-0.301514	-0.0650024
-0.174255	-0.0640869
0.00488281	-0.0631714
0.10498	-0.0622559
0.12146	-0.0634766
0.146179	-0.0656128
0.161133	-0.0671387
0.102844	-0.0674438
0.00274658	-0.0665283
-0.00244141	-0.0646973
-0.0259399	-0.0622559
-0.085144	-0.0585938
0.107422	-0.055542
0.103455	-0.0531006
-0.0683594	-0.0497437
-0.11322	-0.0473022
-0.0979614	-0.0476074
-0.0726318	-0.0485229
-0.00701904	-0.0488281
0.00518799	-0.0494385
-0.015564	-0.0500488
0.00152588	-0.0506592
-0.0286865	-0.0518799
-0.0195313	-0.0521851
0.0292969	-0.0512695
0.0790405	-0.0488281
0.0811768	-0.0448608
0.06073	-0.0402832
0.0238037	-0.0375366
-0.0762939	-0.0375366
-0.0796509	-0.0393677
-0.0805664	-0.0427246
-0.0445557	-0.0476074
0.00335693	-0.0527954
0.0283813	-0.0567627
0.0881958	-0.0592041
0.0521851	-0.0598145
0.0323486	-0.0616455
-0.00305176	-0.0640869
-0.0335693	-0.0634766
-0.0262451	-0.0601196
-0.0320435	-0.0558472
-0.00701904	-0.0515747
0.00152588	-0.0500488
0.0793457	-0.0515747
0.0784302	-0.0546265
0.0210571	-0.0570679
-0.0650024	-0.0588989
-0.0939941	-0.0592041
-0.072937	-0.0588989
-0.0216675	-0.0567627
0.0454712	-0.0509644
0.062561	-0.0408936
0.0387573	-0.0289917
-0.0332642	-0.0167847
-0.0473022	-0.00366211
-0.0506592	0.0100708
-0.00457764	0.0222778
0.0619507	0.0308228
0.0750732	0.0354004
0.0442505	0.0366211
0.00274658	0.0372314
-0.0219727	0.0393677
-0.0561523	0.0448608
-0.0375366	0.0534058
-0.0250244	0.0653076
-0.00305176	0.0793457
0.0286865	0.09552
0.0543213	0.111694
0.0692749	0.126648
0.0476074	0.141296
0.010376	0.15625
-0.057373	0.170593
-0.0753784	0.181885
-0.0674438	0.186462
-0.0244141	0.187378
0.0170898	0.184937
0.017395	0.177612
0.027771	0.166321
0.0305176	0.153503
0.0241089	0.138855
-0.0366211	0.12146
-0.0634766	0.101318
-0.0497437	0.078125
-0.0460815	0.0527954
-0.0164795	0.0271606
0.012207	0.00366211
0.0540161	-0.0158691
0.0942993	-0.032959
0.0793457	-0.0473022
0.0479126	-0.0604248
0.00274658	-0.0720215
-0.0427246	-0.0823975
-0.0866699	-0.0915527
-0.083313	-0.0991821
-0.0167847	-0.105286
0.0109863	-0.110779
0.0427246	-0.115356
0.0466919	-0.118408
0.0216675	-0.12085
0.0112915	-0.12207
-0.0167847	-0.122681
-0.0228882	-0.124207
-0.0430298	-0.126953
-0.0115967	-0.132446
0.0250244	-0.140991
0.0616455	-0.149536
0.0839233	-0.155334
0.0326538	-0.157776
-0.0543213	-0.155029
-0.131226	-0.143738
-0.128784	-0.119934
-0.0762939	-0.0808716
-0.00427246	-0.0250244
0.055542	0.0469971
0.113525	0.134888
0.137329	0.239563
0.0967407	0.358582
0.0402832	0.486755
-0.0286865	0.617065
-0.0588989	0.742188
-0.0634766	0.855408
-0.045166	0.951233
-0.0158691	1.01898
-0.00640869	1.05072
-0.055542	1.04156
-0.190125	0.98938
-0.257568	0.896301
-0.240479	0.768127
-0.0924683	0.615845
0.166321	0.451355
0.396729	0.286255
0.540161	0.131531
0.587463	-0.00396729
0.415955	-0.11322
0.0378418	-0.19104
-0.362244	-0.236511
-0.540466	-0.253906
-0.366516	-0.247803
-0.0537109	-0.22583
0.0302124	-0.196838
-0.172424	-0.168457
-0.39032	-0.145874
-0.42572	-0.130005
-0.126648	-0.120544
0.457764	-0.117188
0.895996	-0.119934
0.870667	-0.127258
0.411377	-0.136414
-0.2948	-0.145569
-0.878906	-0.153503
-0.981445	-0.158386
-0.713806	-0.161438
-0.293579	-0.163879
0.148315	-0.16571
0.543518	-0.166016
0.808716	-0.164185
0.820618	-0.161743
0.54718	-0.158691
0.101318	-0.155029
-0.42572	-0.151062
-0.846558	-0.147095
-0.913696	-0.143738
-0.59021	-0.140076
-0.0219727	-0.136414
0.543518	-0.133362
0.877686	-0.131531
0.863953	-0.130005
0.535278	-0.128479
0.0799561	-0.127563
-0.334473	-0.128479
-0.578613	-0.13031
-0.566711	-0.130615
-0.363159	-0.129089
-0.090332	-0.125732
0.120544	-0.12085
0.205688	-0.116577
0.191956	-0.112915
0.104065	-0.108337
-0.0366211	-0.102234
-0.14801	-0.0997925
-0.198669	-0.103455
-0.162659	-0.110168
-0.045166	-0.116577
0.0698853	-0.120544
0.14679	-0.121765
0.198975	-0.121155
0.187378	-0.118713
0.10498	-0.113831
-0.00457764	-0.108643
-0.0820923	-0.102234
-0.101624	-0.0961304
-0.0918579	-0.0918579
-0.0823975	-0.0906372
-0.0616455	-0.0930786
-0.0247192	-0.0979614
0.0292969	-0.103455
0.0485229	-0.110168
0.039978	-0.115967
0.0485229	-0.119019
0.0619507	-0.117493
0.0466919	-0.112
0.00976563	-0.103455
-0.0238037	-0.0912476
-0.0299072	-0.078125
-0.0119019	-0.0683594
0.00366211	-0.0643921
0.000610352	-0.0643921
-0.0299072	-0.0671387
-0.0375366	-0.0704956
-0.022583	-0.0747681
-0.017395	-0.0787354
-0.00549316	-0.0811768
0.00427246	-0.0814819
0.0280762	-0.0799561
0.0332642	-0.0769043
0.0250244	-0.0714111
0.032959	-0.0643921
0.0100708	-0.0585938
-0.0473022	-0.0549316
-0.0637817	-0.0540161
-0.0262451	-0.0549316
0.00335693	-0.0567627
0.0302124	-0.0585938
0.043335	-0.0588989
0.0372314	-0.0585938
0.0476074	-0.0598145
0.017395	-0.062561
-0.0140381	-0.0640869
-0.0344849	-0.0622559
-0.0717163	-0.0592041
-0.0613403	-0.0585938
-0.039978	-0.0604248
-0.0250244	-0.0634766
0.0430298	-0.0665283
0.0588989	-0.0680542
0.00732422	-0.0683594
0.00244141	-0.067749
0.000610352	-0.065918
-0.0323486	-0.0631714
-0.0411987	-0.0604248
-0.0198364	-0.0570679
0.0012207	-0.0534058
0.0314331	-0.0512695
0.0192261	-0.050354
0.0140381	-0.0500488
0.0592041	-0.0518799
0.0732422	-0.0543213
0.0390625	-0.055542
0.0167847	-0.0561523
-0.0418091	-0.0585938
-0.0854492	-0.0616455
-0.0408936	-0.0637817
-0.00946045	-0.0646973
0.0222778	-0.0650024
0.0628662	-0.0671387
0.0616455	-0.071106
0.0286865	-0.0744629
-0.0491333	-0.0765991
-0.090332	-0.0793457
-0.085144	-0.0817871
-0.0418091	-0.0848389
0.0210571	-0.0866699
0.0527954	-0.0863647
0.065918	-0.0860596
0.0686646	-0.0875854
0.0280762	-0.0897217
-0.0146484	-0.0912476
-0.0305176	-0.0921631
-0.0549316	-0.0924683
-0.038147	-0.0924683
-0.03479	-0.0918579
-0.123291	-0.0921631
-0.124207	-0.0933838
-0.0109863	-0.0961304
0.0704956	-0.0997925
0.104065	-0.103455
0.083313	-0.106812
0.0402832	-0.110474
0.0491333	-0.114746
0.0964355	-0.117798
0.083313	-0.119019
-0.0183105	-0.119019
-0.117188	-0.119019
-0.142822	-0.117493
-0.130005	-0.113525
-0.0613403	-0.107727
0.0848389	-0.101013
0.190125	-0.09552
0.168762	-0.0915527
0.0958252	-0.0866699
-0.027771	-0.0814819
-0.126038	-0.0759888
-0.169678	-0.0701904
-0.197754	-0.0653076
-0.128174	-0.062561
0.00762939	-0.0622559
0.140991	-0.0646973
0.214844	-0.0683594
0.197449	-0.0720215
0.112	-0.0756836
-0.0375366	-0.0799561
-0.140076	-0.085144
-0.187683	-0.0897217
-0.171814	-0.0921631
-0.0576782	-0.0921631
0.0619507	-0.0888062
0.157166	-0.0823975
0.176086	-0.0741577
0.134277	-0.0665283
0.0686646	-0.0588989
-0.015564	-0.0531006
-0.0814819	-0.0509644
-0.114136	-0.0509644
-0.151672	-0.0518799
-0.148926	-0.0537109
-0.0967407	-0.0567627
-0.0250244	-0.0592041
0.0259399	-0.06073
0.0601196	-0.0622559
0.0564575	-0.0637817
0.0430298	-0.0646973
0.0515747	-0.0637817
0.0534058	-0.0622559
0.0442505	-0.0604248
0.0469971	-0.0592041
0.0201416	-0.0601196
-0.0109863	-0.0634766
-0.00335693	-0.067749
-0.0540161	-0.0717163
-0.027771	-0.0744629
0.116272	-0.0765991
0.0326538	-0.0784302
-0.00396729	-0.0793457
-0.0158691	-0.0784302
-0.0527954	-0.0750732
-0.0741577	-0.0708008
-0.0912476	-0.0665283
-0.109253	-0.062561
-0.0796509	-0.0585938
0.0161743	-0.0537109
0.100708	-0.0494385
0.115662	-0.0469971
0.0793457	-0.0457764
0.0430298	-0.0436401
0.000915527	-0.0396729
-0.0521851	-0.0323486
-0.0454712	-0.0222778
-0.0213623	-0.0131226
0.0271606	-0.00701904
0.0448608	-0.00152588
0.0247192	0.00488281
0.0256348	0.0119019
0.0363159	0.0170898
0.0302124	0.0210571
0.00305176	0.0256348
-0.102539	0.0317383
-0.146179	0.0393677
-0.100708	0.0485229
-0.0479126	0.0585938
-0.0109863	0.0686646
0.0354004	0.0805664
0.0534058	0.09552
0.078125	0.111389
0.0765991	0.126648
0.0424194	0.139465
0.0476074	0.150146
0.0521851	0.158691
0.0149536	0.16449
-0.0256348	0.166321
-0.0558472	0.163574
-0.071106	0.15686
-0.0424194	0.145874
-0.00457764	0.13092
-0.00213623	0.112
-0.00366211	0.090332
0.017395	0.0674438
0.0421143	0.0445557
0.0393677	0.0216675
0.0198364	0.000305176
-0.00701904	-0.0186157
-0.0109863	-0.0350952
-0.0231934	-0.0509644
-0.012207	-0.0662231
0	-0.0787354
-0.0613403	-0.0894165
-0.155029	-0.0994873
-0.129395	-0.108643
-0.050354	-0.117188
0.00335693	-0.124817
0.0509644	-0.13092
0.0631714	-0.135803
0.083313	-0.138855
0.125122	-0.140686
0.110474	-0.142212
0.0958252	-0.144348
0.111389	-0.148926
0.0640869	-0.156555
0.00610352	-0.166626
-0.0195313	-0.177307
-0.0588989	-0.187378
-0.125732	-0.195313
-0.193176	-0.197144
-0.166626	-0.188293
-0.0576782	-0.166321
0.015564	-0.128479
0.0509644	-0.0732422
0.105896	-0.0012207
0.131531	0.088501
0.154114	0.195313
0.141907	0.317078
0.0585938	0.448608
-0.0384521	0.582581
-0.142822	0.711365
-0.203247	0.827332
-0.162964	0.924072
-0.0457764	0.995178
0.017395	1.03333
-0.0222778	1.03088
-0.0939941	0.984497
-0.188904	0.896606
-0.291138	0.775452
-0.290833	0.631409
-0.111084	0.476074
0.205383	0.318604
0.566711	0.167542
0.85144	0.0323486
0.889893	-0.0793457
0.555725	-0.161133
-0.0128174	-0.210571
-0.519409	-0.231323
-0.655518	-0.230713
-0.479431	-0.21637
-0.375061	-0.195007
-0.435791	-0.17395
-0.46875	-0.156555
-0.383301	-0.143738
-0.0848389	-0.134888
0.462952	-0.1297
0.971985	-0.128784
1.09894	-0.13031
0.786438	-0.131836
0.157166	-0.131531
-0.549622	-0.1297
-0.932922	-0.127869
-0.901489	-0.127258
-0.719604	-0.127258
-0.491333	-0.127258
-0.131226	-0.127869
0.337219	-0.13092
0.725708	-0.135803
0.865479	-0.139771
0.709534	-0.141907
0.308228	-0.144043
-0.19043	-0.145264
-0.639954	-0.145569
-0.830688	-0.144958
-0.67749	-0.143127
-0.245361	-0.139771
0.290527	-0.135803
0.715942	-0.131836
0.869446	-0.127563
0.727234	-0.123901
0.378113	-0.12085
-0.0436401	-0.118713
-0.385742	-0.118713
-0.544434	-0.121155
-0.528564	-0.124817
-0.380249	-0.129089
-0.159912	-0.132446
0.0180054	-0.133972
0.0784302	-0.133057
0.078125	-0.131836
0.0305176	-0.132446
-0.0100708	-0.133362
-0.0601196	-0.132446
-0.111694	-0.128784
-0.0814819	-0.123291
0.0161743	-0.119324
0.132141	-0.117188
0.188599	-0.117188
0.195618	-0.118103
0.17334	-0.117798
0.114746	-0.117493
0.0286865	-0.117188
-0.0857544	-0.113525
-0.13916	-0.108032
-0.0994873	-0.102844
-0.0411987	-0.0976563
-0.00488281	-0.0921631
-0.00305176	-0.0875854
-0.0204468	-0.085144
0.0109863	-0.0845337
0.03479	-0.0848389
0.0314331	-0.0860596
0.0302124	-0.088501
0.00579834	-0.0924683
-0.0387573	-0.0949097
-0.0177002	-0.093689
0.0268555	-0.0891113
0.0244141	-0.083313
-0.0012207	-0.0784302
-0.00854492	-0.072937
-0.0119019	-0.0674438
-0.0106812	-0.0631714
-0.00671387	-0.06073
-0.0140381	-0.0585938
-0.0476074	-0.0579834
-0.0283813	-0.0588989
-0.000915527	-0.0601196
-0.00366211	-0.0622559
-0.00305176	-0.0643921
-0.00152588	-0.0637817
0.0143433	-0.0592041
0.0323486	-0.0527954
0.0149536	-0.0485229
0.00762939	-0.0466919
0.0326538	-0.045166
0.0350952	-0.0430298
0.0183105	-0.0405884
-0.0262451	-0.0393677
-0.0744629	-0.0405884
-0.083313	-0.043335
-0.0521851	-0.0469971
-0.00457764	-0.0494385
0.0460815	-0.0500488
0.0735474	-0.050354
0.0930786	-0.050354
0.0881958	-0.0515747
0.0323486	-0.0537109
-0.0256348	-0.0561523
-0.0482178	-0.0570679
-0.0698853	-0.0570679
-0.0927734	-0.0576782
-0.0534058	-0.0595093
-0.0332642	-0.062561
-0.0436401	-0.0653076
-0.0201416	-0.0656128
0.0164795	-0.0653076
0.0241089	-0.0643921
0.0177002	-0.0622559
0.0201416	-0.0598145
0.0469971	-0.0570679
0.0524902	-0.0543213
0.0286865	-0.0518799
0.0305176	-0.0500488
0.0479126	-0.0482178
0.0524902	-0.0454712
0.0445557	-0.0421143
0.0311279	-0.0402832
-0.00732422	-0.0415039
-0.0473022	-0.0454712
-0.0549316	-0.0488281
-0.0714111	-0.0521851
-0.0875854	-0.0561523
-0.0704956	-0.0619507
-0.0238037	-0.0692749
0.0506592	-0.0769043
0.0949097	-0.0839233
0.0802612	-0.0888062
0.0231934	-0.0927734
-0.020752	-0.09552
-0.0283813	-0.0973511
-0.0479126	-0.0973511
-0.0668335	-0.09552
-0.112305	-0.0912476
-0.196838	-0.0863647
-0.13031	-0.0827026
0.0192261	-0.0808716
0.127563	-0.0808716
0.161438	-0.0823975
0.142822	-0.0845337
0.121155	-0.0860596
0.126953	-0.0869751
0.114136	-0.0888062
0.0491333	-0.0891113
-0.0418091	-0.0878906
-0.136719	-0.0875854
-0.187683	-0.0881958
-0.120544	-0.0881958
0.00976563	-0.0866699
0.128479	-0.0839233
0.1828	-0.0808716
0.147095	-0.0778198
0.0637817	-0.0756836
-0.0393677	-0.0747681
-0.133057	-0.0738525
-0.17334	-0.0720215
-0.205688	-0.0689697
-0.238037	-0.0656128
-0.197144	-0.0640869
-0.0527954	-0.0631714
0.12207	-0.0622559
0.226746	-0.0619507
0.239563	-0.0616455
0.195618	-0.0619507
0.133972	-0.0619507
0.0662231	-0.0616455
-0.00701904	-0.0598145
-0.0720215	-0.0567627
-0.103149	-0.0534058
-0.143127	-0.0512695
-0.158386	-0.0491333
-0.103455	-0.045166
-0.0314331	-0.039978
0.0195313	-0.03479
0.00213623	-0.0308228
-0.0186157	-0.027771
-0.00732422	-0.0259399
0.0476074	-0.0253296
0.100708	-0.0268555
0.115662	-0.0308228
0.0793457	-0.0357056
0.0427246	-0.039978
0.0280762	-0.0439453
0.015564	-0.0473022
0.0198364	-0.0506592
-0.0167847	-0.0531006
-0.032959	-0.0531006
-0.0445557	-0.0509644
-0.0439453	-0.0469971
-0.0482178	-0.0418091
-0.0656128	-0.0360107
-0.0521851	-0.0314331
-0.0469971	-0.0283813
-0.0112915	-0.0268555
0.0189209	-0.0265503
0.0152588	-0.0274658
0.00946045	-0.0286865
0.00335693	-0.0299072
0.0244141	-0.0299072
0.0262451	-0.0286865
0.0360107	-0.0259399
0.0195313	-0.0210571
-0.00518799	-0.0152588
0.00213623	-0.010376
0.0149536	-0.00732422
0.0338745	-0.00335693
0.0183105	0.00427246
-0.0228882	0.0131226
-0.0344849	0.020752
-0.0283813	0.0244141
-0.0167847	0.0259399
-0.0180054	0.0280762
-0.00335693	0.0326538
0.0286865	0.0390625
0.0305176	0.0469971
0.0271606	0.0567627
0.00671387	0.0695801
-0.0244141	0.085144
-0.00610352	0.101624
0.00823975	0.118103
0.00488281	0.135498
0.03479	0.152588
0.0311279	0.166626
0.00793457	0.176392
-0.00671387	0.181885
-0.00518799	0.183105
0.00976563	0.180664
-0.0149536	0.174561
-0.0369263	0.164185
-0.0668335	0.151367
-0.0845337	0.137634
-0.0656128	0.124817
-0.0268555	0.11261
0.0448608	0.100098
0.0643921	0.085144
0.071106	0.0662231
0.0680542	0.0460815
0.0204468	0.0262451
0.0134277	0.00793457
-0.0167847	-0.0106812
-0.067749	-0.0308228
-0.0735474	-0.0518799
-0.0637817	-0.0704956
-0.0534058	-0.0857544
-0.0183105	-0.0982666
0.0234985	-0.107422
0.0616455	-0.111389
0.0674438	-0.111694
0.032959	-0.110168
0.0012207	-0.107727
-0.0152588	-0.104675
0.00305176	-0.101929
0.0473022	-0.0991821
0.0683594	-0.0973511
0.0393677	-0.0985718
0	-0.105896
-0.0308228	-0.118103
-0.0506592	-0.133057
-0.0497437	-0.146484
-0.0418091	-0.153198
-0.032959	-0.150452
-0.0323486	-0.136108
-0.027771	-0.108032
0.00213623	-0.065918
0.0247192	-0.0088501
0.0494385	0.0643921
0.0836182	0.153809
0.0866699	0.26001
0.0521851	0.378418
0.027771	0.502319
-0.00671387	0.624084
-0.0469971	0.737915
-0.050354	0.840454
-0.0296021	0.925598
-0.0308228	0.986328
-0.0479126	1.01471
-0.085144	1.00555
-0.133667	0.956726
-0.181885	0.870972
-0.213318	0.752258
-0.180054	0.610352
-0.0610352	0.458679
0.143738	0.306396
0.385437	0.161438
0.608521	0.0314331
0.679321	-0.0765991
0.464478	-0.15686
0.0161743	-0.206604
-0.40802	-0.227051
-0.532837	-0.223999
-0.479126	-0.207825
-0.483398	-0.186462
-0.45929	-0.162659
-0.283508	-0.139465
0.032959	-0.120544
0.432434	-0.106812
0.831909	-0.098877
1.0611	-0.0967407
0.986633	-0.0994873
0.507813	-0.105896
-0.343933	-0.115051
-1.26404	-0.123596
-1.81366	-0.129395
-1.76727	-0.132751
-1.12549	-0.135193
-0.0958252	-0.136719
1.02722	-0.137329
1.86554	-0.136719
2.06848	-0.134277
1.56982	-0.13031
0.568237	-0.125427
-0.593567	-0.121765
-1.50238	-0.121155
-1.83899	-0.122375
-1.53259	-0.123596
-0.767822	-0.122986
0.210571	-0.120544
1.07361	-0.117188
1.50696	-0.114441
1.4859	-0.112
1.02905	-0.110168
0.2771	-0.108948
-0.444946	-0.108643
-0.928345	-0.107422
-1.10474	-0.105286
-0.929871	-0.103455
-0.511475	-0.103149
-0.0704956	-0.104065
0.26123	-0.105286
0.424805	-0.105591
0.422058	-0.104065
0.310669	-0.101318
0.140381	-0.098877
-0.0457764	-0.0979614
-0.193787	-0.0979614
-0.233154	-0.0982666
-0.17395	-0.0976563
-0.0415039	-0.0973511
0.0952148	-0.0976563
0.164795	-0.0970459
0.2005	-0.0949097
0.190735	-0.0933838
0.0872803	-0.0918579
-0.0369263	-0.0891113
-0.101929	-0.0881958
-0.106201	-0.0900269
-0.0961304	-0.0927734
-0.0732422	-0.09552
-0.0302124	-0.0973511
0.0366211	-0.0976563
0.0805664	-0.0964355
0.0842285	-0.0939941
0.0497437	-0.0906372
0.0125122	-0.0863647
-0.0234985	-0.0820923
-0.0280762	-0.0802612
-0.0262451	-0.0793457
-0.0436401	-0.0784302
-0.0500488	-0.0778198
-0.0213623	-0.0787354
0.00579834	-0.0793457
0.00152588	-0.0796509
0.00213623	-0.0817871
0.0140381	-0.0839233
0.00579834	-0.0839233
-0.00183105	-0.0799561
0.0012207	-0.0726318
0.0128174	-0.0656128
-0.00549316	-0.062561
-0.0357056	-0.0622559
-0.0268555	-0.0613403
0.00854492	-0.0604248
0.0299072	-0.0601196
0.0189209	-0.0610352
0.0109863	-0.0631714
0.00427246	-0.065918
-0.0115967	-0.0686646
-0.0210571	-0.0698853
-0.0088501	-0.0695801
0.00762939	-0.0686646
0.0198364	-0.0665283
0.0228882	-0.0634766
0.0119019	-0.0610352
0.00762939	-0.0588989
-0.0088501	-0.0582886
-0.00152588	-0.0582886
-0.0112915	-0.0588989
-0.050354	-0.0595093
-0.0628662	-0.0598145
-0.0430298	-0.0613403
0.00793457	-0.0637817
0.0402832	-0.0650024
0.0665283	-0.0643921
0.071106	-0.06073
0.0604248	-0.0564575
0.0274658	-0.0527954
-0.00946045	-0.0488281
-0.0247192	-0.045166
-0.0408936	-0.0427246
-0.0390625	-0.0418091
-0.0326538	-0.0424194
-0.0268555	-0.0445557
-0.0125122	-0.0469971
-0.0152588	-0.0494385
-0.00823975	-0.0515747
-0.00823975	-0.0537109
-0.0100708	-0.0558472
0.00366211	-0.0576782
0.0210571	-0.0610352
0.0228882	-0.065918
0.0222778	-0.0704956
0.0393677	-0.0738525
0.0488281	-0.0769043
0.0485229	-0.0787354
0.0344849	-0.0796509
0.0228882	-0.0805664
0.00274658	-0.0811768
-0.0360107	-0.0814819
-0.0494385	-0.0830078
-0.0280762	-0.0857544
0.0317383	-0.0866699
0.00854492	-0.0866699
-0.238342	-0.0872803
-0.38269	-0.0888062
-0.3302	-0.0915527
-0.184631	-0.0961304
0.0741577	-0.100708
0.367432	-0.103149
0.602417	-0.101624
0.675049	-0.0970459
0.503235	-0.0930786
0.14801	-0.0909424
-0.28717	-0.090332
-0.614319	-0.0894165
-0.681152	-0.0878906
-0.489197	-0.0860596
-0.119019	-0.0845337
0.261841	-0.0845337
0.474854	-0.0872803
0.471497	-0.090332
0.255737	-0.0915527
-0.055542	-0.0915527
-0.290527	-0.0924683
-0.386658	-0.0942993
