L I	L III	L II(Calc.)
0.128479	0.0112915	0.139771
0.121765	0.0186157	0.140381
0.114746	0.0256348	0.140381
0.107422	0.0326538	0.140076
0.101624	0.0393677	0.140991
0.0979614	0.0463867	0.144348
0.0946045	0.0527954	0.1474
0.088501	0.0598145	0.148315
0.0790405	0.0674438	0.146484
0.0680542	0.0756836	0.143738
0.0558472	0.0839233	0.139771
0.0442505	0.0915527	0.135803
0.0357056	0.0979614	0.133667
0.0299072	0.103149	0.133057
0.0253296	0.107422	0.132751
0.0210571	0.110779	0.131836
0.0177002	0.11322	0.13092
0.015564	0.114441	0.130005
0.0146484	0.115051	0.1297
0.0137329	0.114746	0.128479
0.0125122	0.11322	0.125732
0.0115967	0.112	0.123596
0.00976563	0.111694	0.12146
0.00671387	0.11261	0.119324
0.00366211	0.11322	0.116882
0.00152588	0.11261	0.114136
0.000610352	0.111694	0.112305
0.000610352	0.110779	0.111389
0.00213623	0.110474	0.11261
0.00396729	0.111084	0.115051
0.00610352	0.111694	0.117798
0.00976563	0.111084	0.12085
0.0140381	0.109253	0.123291
0.0186157	0.106812	0.125427
0.0234985	0.104065	0.127563
0.0286865	0.100708	0.129395
0.0344849	0.0976563	0.132141
0.0387573	0.09552	0.134277
0.0415039	0.0930786	0.134583
0.0421143	0.0906372	0.132751
0.0408936	0.0888062	0.1297
0.038147	0.088501	0.126648
0.0335693	0.090332	0.123901
0.0271606	0.093689	0.12085
0.0183105	0.0970459	0.115356
0.00732422	0.100403	0.107727
-0.00305176	0.10437	0.101318
-0.00854492	0.108032	0.0994873
-0.00823975	0.109558	0.101318
-0.00396729	0.109863	0.105896
0.00366211	0.109253	0.112915
0.0134277	0.107117	0.120544
0.0238037	0.10498	0.128784
0.0341797	0.103149	0.137329
0.0442505	0.101013	0.145264
0.0527954	0.098877	0.151672
0.0570679	0.098877	0.155945
0.0558472	0.101013	0.15686
0.0494385	0.106201	0.15564
0.0408936	0.11322	0.154114
0.0314331	0.119629	0.151062
0.0216675	0.123596	0.145264
0.012207	0.125427	0.137634
0.00457764	0.126953	0.131531
0	0.129089	0.129089
-0.00183105	0.13092	0.129089
-0.00152588	0.131836	0.13031
0.000610352	0.131226	0.131836
0.00305176	0.130005	0.133057
0.00457764	0.1297	0.134277
0.00762939	0.1297	0.137329
0.012207	0.128784	0.140991
0.0170898	0.127258	0.144348
0.0216675	0.126343	0.14801
0.0256348	0.127258	0.152893
0.0283813	0.128174	0.156555
0.0314331	0.127563	0.158997
0.0354004	0.125732	0.161133
0.039978	0.122681	0.162659
0.0442505	0.119324	0.163574
0.0454712	0.117188	0.162659
0.043335	0.115967	0.159302
0.0390625	0.115662	0.154724
0.0335693	0.115967	0.149536
0.0283813	0.116577	0.144958
0.0234985	0.117798	0.141296
0.0183105	0.118713	0.137024
0.0134277	0.119019	0.132446
0.00976563	0.119324	0.129089
0.00854492	0.120544	0.129089
0.00946045	0.12207	0.131531
0.0112915	0.123901	0.135193
0.0140381	0.125427	0.139465
0.0177002	0.126343	0.144043
0.0234985	0.125732	0.149231
0.0292969	0.124817	0.154114
0.0326538	0.124207	0.15686
0.0326538	0.124207	0.15686
0.0296021	0.125732	0.155334
0.0234985	0.128174	0.151672
0.0161743	0.131836	0.14801
0.0100708	0.136719	0.14679
0.00549316	0.141602	0.147095
0.0012207	0.146484	0.147705
-0.00305176	0.150452	0.1474
-0.00701904	0.153198	0.146179
-0.0100708	0.154724	0.144653
-0.00976563	0.153198	0.143433
-0.00488281	0.148315	0.143433
0.00152588	0.141602	0.143127
0.00762939	0.133972	0.141602
0.0134277	0.126648	0.140076
0.0183105	0.120239	0.13855
0.0234985	0.114441	0.137939
0.0283813	0.109253	0.137634
0.0332642	0.105896	0.13916
0.038147	0.104065	0.142212
0.0430298	0.103149	0.146179
0.0460815	0.102844	0.148926
0.0479126	0.103149	0.151062
0.0497437	0.102539	0.152283
0.0521851	0.101624	0.153809
0.0546265	0.100098	0.154724
0.0576782	0.0979614	0.15564
0.0604248	0.0961304	0.156555
0.0601196	0.0952148	0.155334
0.0561523	0.0952148	0.151367
0.0491333	0.0961304	0.145264
0.0411987	0.0979614	0.13916
0.0323486	0.100708	0.133057
0.0231934	0.105286	0.128479
0.0146484	0.111084	0.125732
0.00793457	0.118713	0.126648
0.00274658	0.127563	0.13031
-0.0012207	0.137024	0.135803
-0.00335693	0.146484	0.143127
-0.00183105	0.155945	0.154114
0.00274658	0.166321	0.169067
0.00854492	0.177612	0.186157
0.0143433	0.187988	0.202332
0.0195313	0.195313	0.214844
0.0216675	0.200806	0.222473
0.020752	0.206604	0.227356
0.017395	0.214233	0.231628
0.0128174	0.223083	0.235901
0.00823975	0.231934	0.240173
0.00488281	0.239563	0.244446
0.00305176	0.247192	0.250244
0.00183105	0.255432	0.257263
0.00244141	0.264893	0.267334
0.00396729	0.275269	0.279236
0.00640869	0.285645	0.292053
0.0100708	0.293884	0.303955
0.0152588	0.297546	0.312805
0.022583	0.2948	0.317383
0.0317383	0.286865	0.318604
0.039978	0.275574	0.315552
0.0466919	0.261841	0.308533
0.0515747	0.247803	0.299377
0.0531006	0.232849	0.28595
0.0500488	0.216675	0.266724
0.0421143	0.199585	0.241699
0.0311279	0.183105	0.214233
0.0192261	0.167236	0.186462
0.00671387	0.153198	0.159912
-0.00579834	0.140381	0.134583
-0.0170898	0.129395	0.112305
-0.0262451	0.119019	0.0927734
-0.0314331	0.108337	0.0769043
-0.0335693	0.0973511	0.0637817
-0.0341797	0.0872803	0.0531006
-0.0314331	0.0784302	0.0469971
-0.0253296	0.0717163	0.0463867
-0.0170898	0.0662231	0.0491333
-0.00793457	0.0616455	0.0537109
0.000305176	0.0579834	0.0582886
0.00823975	0.0540161	0.0622559
0.0167847	0.0494385	0.0662231
0.0247192	0.0430298	0.067749
0.0314331	0.0344849	0.065918
0.0369263	0.0231934	0.0601196
0.0405884	0.0106812	0.0512695
0.0411987	-0.00183105	0.0393677
0.0405884	-0.0128174	0.027771
0.0390625	-0.0195313	0.0195313
0.0366211	-0.0198364	0.0167847
0.0332642	-0.0109863	0.0222778
0.0305176	0.00762939	0.038147
0.0286865	0.0375366	0.0662231
0.0289917	0.0793457	0.108337
0.0323486	0.133362	0.16571
0.0408936	0.198059	0.238953
0.0531006	0.273132	0.326233
0.0653076	0.359802	0.42511
0.0784302	0.454102	0.532532
0.09552	0.54718	0.6427
0.116272	0.632324	0.748596
0.13916	0.705566	0.844727
0.160522	0.763245	0.923767
0.179749	0.801086	0.980835
0.195007	0.814209	1.00922
0.203857	0.799561	1.00342
0.203857	0.758667	0.962524
0.194092	0.693359	0.887451
0.174255	0.609131	0.783386
0.14679	0.51178	0.658569
0.11322	0.409851	0.523071
0.0744629	0.310059	0.384521
0.0332642	0.217285	0.250549
-0.00427246	0.135498	0.131226
-0.0341797	0.0695801	0.0354004
-0.0558472	0.0222778	-0.0335693
-0.0674438	-0.00732422	-0.0747681
-0.0689697	-0.0234985	-0.0924683
-0.0610352	-0.0308228	-0.0918579
-0.0466919	-0.0332642	-0.0799561
-0.0286865	-0.0326538	-0.0613403
-0.010376	-0.0296021	-0.039978
0.00488281	-0.0253296	-0.0204468
0.0149536	-0.0204468	-0.00549316
0.0201416	-0.0170898	0.00305176
0.0210571	-0.015564	0.00549316
0.0183105	-0.0143433	0.00396729
0.0125122	-0.012207	0.000305176
0.00579834	-0.00976563	-0.00396729
-0.0012207	-0.00671387	-0.00793457
-0.00701904	-0.00366211	-0.0106812
-0.0106812	-0.0012207	-0.0119019
-0.0131226	0.000915527	-0.012207
-0.0131226	0.00274658	-0.010376
-0.00976563	0.00366211	-0.00610352
-0.00427246	0.00274658	-0.00152588
0.00244141	-0.000305176	0.00213623
0.00854492	-0.00488281	0.00366211
0.0149536	-0.0112915	0.00366211
0.0213623	-0.0189209	0.00244141
0.0274658	-0.0265503	0.000915527
0.0326538	-0.0338745	-0.0012207
0.0363159	-0.0402832	-0.00396729
0.0387573	-0.0460815	-0.00732422
0.0415039	-0.0515747	-0.0100708
0.0442505	-0.057373	-0.0131226
0.0469971	-0.0616455	-0.0146484
0.0488281	-0.0634766	-0.0146484
0.0488281	-0.0622559	-0.0134277
0.0466919	-0.0582886	-0.0115967
0.043335	-0.0515747	-0.00823975
0.0396729	-0.0442505	-0.00457764
0.0369263	-0.0372314	-0.000305176
0.0335693	-0.0314331	0.00213623
0.0289917	-0.0256348	0.00335693
0.0238037	-0.0204468	0.00335693
0.0183105	-0.0167847	0.00152588
0.0140381	-0.0146484	-0.000610352
0.0125122	-0.0140381	-0.00152588
0.0146484	-0.0137329	0.000915527
0.0195313	-0.0143433	0.00518799
0.0244141	-0.0164795	0.00793457
0.0283813	-0.0183105	0.0100708
0.0320435	-0.0186157	0.0134277
0.0375366	-0.0170898	0.0204468
0.0436401	-0.0137329	0.0299072
0.0469971	-0.00976563	0.0372314
0.0457764	-0.00671387	0.0390625
0.0405884	-0.00518799	0.0354004
0.0335693	-0.00335693	0.0302124
0.0253296	-0.000915527	0.0244141
0.0183105	0	0.0183105
0.0146484	-0.00183105	0.0128174
0.012207	-0.00457764	0.00762939
0.010376	-0.00640869	0.00396729
0.0100708	-0.0088501	0.0012207
0.0137329	-0.0137329	0
0.0213623	-0.0204468	0.000915527
0.0305176	-0.0271606	0.00335693
0.038147	-0.0335693	0.00457764
0.0436401	-0.0393677	0.00427246
0.0463867	-0.0436401	0.00274658
0.0460815	-0.0463867	-0.000305176
0.0439453	-0.0479126	-0.00396729
0.0402832	-0.050354	-0.0100708
0.0350952	-0.0527954	-0.0177002
0.0296021	-0.0534058	-0.0238037
0.0256348	-0.0521851	-0.0265503
0.0244141	-0.050354	-0.0259399
0.0262451	-0.0494385	-0.0231934
0.0302124	-0.0494385	-0.0192261
0.0357056	-0.0497437	-0.0140381
0.0430298	-0.0512695	-0.00823975
0.0534058	-0.0537109	-0.000305176
0.0650024	-0.0570679	0.00793457
0.0762939	-0.0601196	0.0161743
0.0848389	-0.0637817	0.0210571
0.0891113	-0.0665283	0.022583
0.088501	-0.0683594	0.0201416
0.0845337	-0.0686646	0.0158691
0.0787354	-0.067749	0.0109863
0.0723267	-0.0665283	0.00579834
0.065918	-0.0653076	0.000610352
0.0616455	-0.0650024	-0.00335693
0.0588989	-0.0646973	-0.00579834
0.0570679	-0.0646973	-0.00762939
0.0570679	-0.0650024	-0.00793457
0.0598145	-0.065918	-0.00610352
0.0650024	-0.0668335	-0.00183105
0.0717163	-0.0683594	0.00335693
0.0793457	-0.0692749	0.0100708
0.0860596	-0.0686646	0.017395
0.0900269	-0.0665283	0.0234985
0.0924683	-0.0646973	0.027771
0.093689	-0.0646973	0.0289917
0.0930786	-0.0656128	0.0274658
0.0915527	-0.0656128	0.0259399
0.0900269	-0.065918	0.0241089
0.0891113	-0.0680542	0.0210571
0.0891113	-0.0704956	0.0186157
0.0881958	-0.071106	0.0170898
0.0872803	-0.0698853	0.017395
0.0860596	-0.0674438	0.0186157
0.0836182	-0.0637817	0.0198364
0.0784302	-0.0598145	0.0186157
0.0723267	-0.0543213	0.0180054
0.0662231	-0.0476074	0.0186157
0.062561	-0.0405884	0.0219727
0.06073	-0.0341797	0.0265503
0.0595093	-0.0280762	0.0314331
0.0564575	-0.0210571	0.0354004
0.0518799	-0.015564	0.0363159
0.0476074	-0.0137329	0.0338745
0.045166	-0.0146484	0.0305176
0.0424194	-0.0146484	0.027771
0.0378418	-0.0125122	0.0253296
0.0311279	-0.00854492	0.022583
0.0231934	-0.00457764	0.0186157
0.0140381	-0.00213623	0.0119019
0.00518799	-0.000305176	0.00488281
-0.00213623	0.00183105	-0.000305176
-0.00610352	0.00366211	-0.00244141
-0.00579834	0.00488281	-0.000915527
-0.00427246	0.00701904	0.00274658
-0.00305176	0.0100708	0.00701904
-0.0012207	0.0131226	0.0119019
0.00152588	0.0152588	0.0167847
0.00366211	0.0161743	0.0198364
0.00610352	0.0167847	0.0228882
0.0088501	0.0161743	0.0250244
0.0125122	0.0149536	0.0274658
0.0149536	0.0140381	0.0289917
0.0149536	0.0131226	0.0280762
0.0140381	0.0112915	0.0253296
0.0131226	0.00823975	0.0213623
0.0109863	0.00671387	0.0177002
0.00701904	0.00701904	0.0140381
0.00213623	0.00946045	0.0115967
-0.00183105	0.0128174	0.0109863
-0.00518799	0.0167847	0.0115967
-0.00854492	0.0201416	0.0115967
-0.0128174	0.0231934	0.010376
-0.0167847	0.0265503	0.00976563
-0.020752	0.0292969	0.00854492
-0.0234985	0.0308228	0.00732422
-0.0241089	0.0296021	0.00549316
-0.0210571	0.0262451	0.00518799
-0.017395	0.0219727	0.00457764
-0.0149536	0.0177002	0.00274658
-0.0143433	0.0131226	-0.0012207
-0.0134277	0.0088501	-0.00457764
-0.0131226	0.00671387	-0.00640869
-0.0152588	0.00793457	-0.00732422
-0.0192261	0.0115967	-0.00762939
-0.0228882	0.0161743	-0.00671387
-0.0238037	0.0201416	-0.00366211
-0.0231934	0.0219727	-0.0012207
-0.0216675	0.0231934	0.00152588
-0.0198364	0.0234985	0.00366211
-0.0170898	0.0234985	0.00640869
-0.0140381	0.0231934	0.00915527
-0.0100708	0.0210571	0.0109863
-0.00427246	0.0177002	0.0134277
0.00183105	0.0143433	0.0161743
0.00671387	0.0109863	0.0177002
0.00976563	0.00854492	0.0183105
0.0106812	0.00793457	0.0186157
0.00946045	0.010376	0.0198364
0.00762939	0.0146484	0.0222778
0.00549316	0.0198364	0.0253296
0.00274658	0.0250244	0.027771
-0.0012207	0.0311279	0.0299072
-0.00549316	0.0378418	0.0323486
-0.00640869	0.043335	0.0369263
-0.00366211	0.0457764	0.0421143
0.00244141	0.0457764	0.0482178
0.00946045	0.0439453	0.0534058
0.0146484	0.0411987	0.0558472
0.0167847	0.0375366	0.0543213
0.0183105	0.0338745	0.0521851
0.0204468	0.0302124	0.0506592
0.0222778	0.0268555	0.0491333
0.0222778	0.0234985	0.0457764
0.0198364	0.0204468	0.0402832
0.0158691	0.0177002	0.0335693
0.0112915	0.0161743	0.0274658
0.00823975	0.0167847	0.0250244
0.00701904	0.0189209	0.0259399
0.00762939	0.0201416	0.027771
0.00854492	0.0201416	0.0286865
0.0100708	0.0180054	0.0280762
0.0119019	0.0140381	0.0259399
0.0137329	0.00854492	0.0222778
0.0140381	0.00274658	0.0167847
0.0115967	-0.0012207	0.010376
0.00732422	-0.00274658	0.00457764
0.00213623	-0.00305176	-0.000915527
-0.00305176	-0.00366211	-0.00671387
-0.00762939	-0.00488281	-0.0125122
-0.0112915	-0.00579834	-0.0170898
-0.0143433	-0.00549316	-0.0198364
-0.0164795	-0.00366211	-0.0201416
-0.0177002	0.000305176	-0.017395
-0.017395	0.00488281	-0.0125122
-0.015564	0.00946045	-0.00610352
-0.0119019	0.0128174	0.000915527
-0.00671387	0.0143433	0.00762939
-0.000305176	0.0140381	0.0137329
0.00549316	0.0134277	0.0189209
0.00854492	0.0134277	0.0219727
0.00854492	0.0143433	0.0228882
0.00732422	0.0152588	0.022583
0.00671387	0.015564	0.0222778
0.00762939	0.0161743	0.0238037
0.00732422	0.017395	0.0247192
0.00366211	0.0186157	0.0222778
-0.00335693	0.0198364	0.0164795
-0.0106812	0.0219727	0.0112915
-0.015564	0.0244141	0.0088501
-0.0164795	0.0259399	0.00946045
-0.0137329	0.0265503	0.0128174
-0.0100708	0.0271606	0.0170898
-0.00549316	0.027771	0.0222778
-0.000610352	0.0280762	0.0274658
0.00366211	0.0283813	0.0320435
0.00732422	0.0292969	0.0366211
0.00976563	0.0308228	0.0405884
0.012207	0.0326538	0.0448608
0.0149536	0.0357056	0.0506592
0.017395	0.0402832	0.0576782
0.0195313	0.0469971	0.0665283
0.0204468	0.0564575	0.0769043
0.0213623	0.0683594	0.0897217
0.0219727	0.0817871	0.10376
0.0210571	0.0979614	0.119019
0.0192261	0.116577	0.135803
0.0195313	0.135498	0.155029
0.0216675	0.153809	0.175476
0.0244141	0.170288	0.194702
0.0259399	0.183716	0.209656
0.0259399	0.192566	0.218506
0.0250244	0.196228	0.221252
0.0247192	0.195618	0.220337
0.0250244	0.190735	0.215759
0.0268555	0.180969	0.207825
0.0311279	0.166626	0.197754
0.0338745	0.150757	0.184631
0.0317383	0.134888	0.166626
0.0250244	0.119019	0.144043
0.0161743	0.103149	0.119324
0.00762939	0.0857544	0.0933838
0.00152588	0.067749	0.0692749
-0.00274658	0.0500488	0.0473022
-0.00610352	0.0326538	0.0265503
-0.00823975	0.0146484	0.00640869
-0.00823975	-0.00335693	-0.0115967
-0.00579834	-0.0204468	-0.0262451
-0.0012207	-0.0357056	-0.0369263
0.00305176	-0.0476074	-0.0445557
0.00610352	-0.0564575	-0.050354
0.00762939	-0.0634766	-0.0558472
0.00823975	-0.0689697	-0.06073
0.00762939	-0.0704956	-0.0628662
0.00610352	-0.0692749	-0.0631714
0.00366211	-0.0674438	-0.0637817
0.000915527	-0.0683594	-0.0674438
-0.00152588	-0.072937	-0.0744629
-0.00183105	-0.0808716	-0.0827026
0	-0.0921631	-0.0921631
0.00488281	-0.106506	-0.101624
0.012207	-0.123901	-0.111694
0.0177002	-0.13916	-0.12146
0.0210571	-0.148621	-0.127563
0.0241089	-0.151367	-0.127258
0.0268555	-0.146484	-0.119629
0.0305176	-0.133362	-0.102844
0.0350952	-0.108948	-0.0738525
0.0396729	-0.0708008	-0.0311279
0.0439453	-0.0180054	0.0259399
0.0476074	0.0491333	0.0967407
0.0491333	0.130005	0.179138
0.0491333	0.221863	0.270996
0.0506592	0.320435	0.371094
0.0561523	0.417786	0.473938
0.0656128	0.508728	0.574341
0.0775146	0.590515	0.66803
0.0881958	0.660706	0.748901
0.09552	0.715942	0.811462
0.0997925	0.750122	0.849915
0.100098	0.756836	0.856934
0.0952148	0.734863	0.830078
0.0845337	0.68512	0.769653
0.0683594	0.610657	0.679016
0.0488281	0.514221	0.563049
0.027771	0.402832	0.430603
0.00579834	0.285339	0.291138
-0.0177002	0.169983	0.152283
-0.0405884	0.0631714	0.022583
-0.0582886	-0.0305176	-0.0888062
-0.065918	-0.109558	-0.175476
-0.062561	-0.171814	-0.234375
-0.0512695	-0.215149	-0.266418
-0.0372314	-0.237427	-0.274658
-0.0238037	-0.240479	-0.264282
-0.0125122	-0.229187	-0.241699
-0.00244141	-0.210266	-0.212708
0.00640869	-0.190735	-0.184326
0.0119019	-0.17395	-0.162048
0.0137329	-0.160522	-0.14679
0.0134277	-0.150146	-0.136719
0.0125122	-0.143127	-0.130615
0.0112915	-0.140076	-0.128784
0.012207	-0.141602	-0.129395
0.0149536	-0.14679	-0.131836
0.0186157	-0.154114	-0.135498
0.0213623	-0.160522	-0.13916
0.0228882	-0.16571	-0.142822
0.0250244	-0.170288	-0.145264
0.0280762	-0.174561	-0.146484
0.0296021	-0.177307	-0.147705
0.0292969	-0.177917	-0.148621
0.0280762	-0.177307	-0.149231
0.0253296	-0.175476	-0.150146
0.0216675	-0.17334	-0.151672
0.0170898	-0.170898	-0.153809
0.0131226	-0.168457	-0.155334
0.0088501	-0.166016	-0.157166
0.00518799	-0.163879	-0.158691
0.00183105	-0.161743	-0.159912
-0.0012207	-0.158997	-0.160217
-0.00427246	-0.155029	-0.159302
-0.00762939	-0.150452	-0.158081
-0.0119019	-0.145874	-0.157776
-0.0177002	-0.140686	-0.158386
-0.0238037	-0.135498	-0.159302
-0.0286865	-0.1297	-0.158386
-0.0326538	-0.123291	-0.155945
-0.0357056	-0.116272	-0.151978
-0.0360107	-0.110168	-0.146179
-0.0332642	-0.105896	-0.13916
-0.0302124	-0.103455	-0.133667
-0.0268555	-0.10376	-0.130615
-0.0219727	-0.105896	-0.127869
-0.0128174	-0.111694	-0.124512
0	-0.120239	-0.120239
0.0134277	-0.128479	-0.115051
0.0256348	-0.136414	-0.110779
0.03479	-0.144348	-0.109558
0.039978	-0.151672	-0.111694
0.0421143	-0.157471	-0.115356
0.0427246	-0.161438	-0.118713
0.0418091	-0.163269	-0.12146
0.039978	-0.162354	-0.122375
0.0366211	-0.159302	-0.122681
0.0320435	-0.154419	-0.122375
0.0274658	-0.148315	-0.12085
0.0259399	-0.143433	-0.117493
0.0283813	-0.140076	-0.111694
0.0320435	-0.136108	-0.104065
0.0360107	-0.13092	-0.0949097
0.0402832	-0.125732	-0.0854492
0.0445557	-0.121155	-0.0765991
0.0463867	-0.117188	-0.0708008
0.0457764	-0.114136	-0.0683594
0.0430298	-0.111694	-0.0686646
0.0396729	-0.110779	-0.071106
0.0350952	-0.110474	-0.0753784
0.0289917	-0.111694	-0.0827026
0.0234985	-0.115356	-0.0918579
0.0186157	-0.120239	-0.101624
0.015564	-0.125122	-0.109558
0.0152588	-0.128784	-0.113525
0.0170898	-0.132141	-0.115051
0.0204468	-0.134888	-0.114441
0.0256348	-0.137024	-0.111389
0.0335693	-0.13855	-0.10498
0.0430298	-0.13916	-0.0961304
0.0515747	-0.13855	-0.0869751
0.057373	-0.136719	-0.0793457
0.0604248	-0.134888	-0.0744629
0.0631714	-0.135193	-0.0720215
0.0665283	-0.13855	-0.0720215
0.0698853	-0.144653	-0.0747681
0.0717163	-0.151978	-0.0802612
0.0704956	-0.157776	-0.0872803
0.0662231	-0.161438	-0.0952148
0.0613403	-0.162964	-0.101624
0.0579834	-0.164185	-0.106201
0.0570679	-0.165405	-0.108337
0.0579834	-0.166931	-0.108948
0.0588989	-0.168457	-0.109558
0.0601196	-0.169983	-0.109863
0.0613403	-0.171814	-0.110474
0.0616455	-0.173645	-0.112
0.0616455	-0.174866	-0.11322
0.0604248	-0.175781	-0.115356
0.0585938	-0.176392	-0.117798
0.0579834	-0.178223	-0.120239
0.0604248	-0.181274	-0.12085
0.0631714	-0.184937	-0.121765
0.0622559	-0.186157	-0.123901
0.0588989	-0.184937	-0.126038
0.055542	-0.182495	-0.126953
0.0543213	-0.180054	-0.125732
0.0534058	-0.177612	-0.124207
0.0540161	-0.175781	-0.121765
0.0570679	-0.175171	-0.118103
0.0610352	-0.17395	-0.112915
0.0634766	-0.170593	-0.107117
0.0637817	-0.164795	-0.101013
0.0619507	-0.157166	-0.0952148
0.0588989	-0.148621	-0.0897217
0.0543213	-0.139465	-0.085144
0.0476074	-0.1297	-0.0820923
0.038147	-0.118408	-0.0802612
0.0250244	-0.105896	-0.0808716
0.010376	-0.0942993	-0.0839233
-0.00335693	-0.0854492	-0.0888062
-0.0149536	-0.0784302	-0.0933838
-0.0241089	-0.072937	-0.0970459
-0.0292969	-0.0689697	-0.0982666
-0.0289917	-0.067749	-0.0967407
-0.0247192	-0.0695801	-0.0942993
-0.0192261	-0.0741577	-0.0933838
-0.0140381	-0.0796509	-0.093689
-0.00915527	-0.085144	-0.0942993
-0.00518799	-0.0900269	-0.0952148
-0.00335693	-0.0924683	-0.0958252
-0.00274658	-0.0927734	-0.09552
-0.00457764	-0.0909424	-0.09552
-0.00732422	-0.0881958	-0.09552
-0.010376	-0.0845337	-0.0949097
-0.0119019	-0.0787354	-0.0906372
-0.0125122	-0.0717163	-0.0842285
-0.012207	-0.0653076	-0.0775146
-0.0134277	-0.06073	-0.0741577
-0.0164795	-0.0576782	-0.0741577
-0.0213623	-0.0549316	-0.0762939
-0.0259399	-0.0537109	-0.0796509
-0.0308228	-0.0531006	-0.0839233
-0.0366211	-0.0531006	-0.0897217
-0.0436401	-0.0537109	-0.0973511
-0.0500488	-0.0543213	-0.10437
-0.0537109	-0.0552368	-0.108948
-0.0549316	-0.0558472	-0.110779
-0.0549316	-0.0549316	-0.109863
-0.0543213	-0.0537109	-0.108032
-0.0518799	-0.0527954	-0.104675
-0.0466919	-0.0527954	-0.0994873
-0.0415039	-0.0534058	-0.0949097
-0.0390625	-0.0531006	-0.0921631
-0.039978	-0.0518799	-0.0918579
-0.0442505	-0.0506592	-0.0949097
-0.0491333	-0.050354	-0.0994873
-0.0531006	-0.0506592	-0.10376
-0.0561523	-0.050354	-0.106506
-0.057373	-0.0491333	-0.106506
-0.0564575	-0.0482178	-0.104675
-0.0537109	-0.0485229	-0.102234
-0.0500488	-0.0500488	-0.100098
-0.0457764	-0.0512695	-0.0970459
-0.039978	-0.0518799	-0.0918579
-0.0338745	-0.0531006	-0.0869751
-0.0280762	-0.0558472	-0.0839233
-0.0234985	-0.0592041	-0.0827026
-0.020752	-0.0619507	-0.0827026
-0.0201416	-0.0628662	-0.0830078
-0.0219727	-0.0619507	-0.0839233
-0.0253296	-0.0601196	-0.0854492
-0.0286865	-0.0576782	-0.0863647
-0.0308228	-0.0546265	-0.0854492
-0.0308228	-0.0506592	-0.0814819
-0.0292969	-0.0460815	-0.0753784
-0.0271606	-0.0418091	-0.0689697
-0.0256348	-0.038147	-0.0637817
-0.0253296	-0.0354004	-0.06073
-0.0238037	-0.03479	-0.0585938
-0.0213623	-0.0372314	-0.0585938
-0.0204468	-0.0405884	-0.0610352
-0.0228882	-0.0430298	-0.065918
-0.0268555	-0.0457764	-0.0726318
-0.0308228	-0.0509644	-0.0817871
-0.0344849	-0.057373	-0.0918579
-0.0369263	-0.0631714	-0.100098
-0.0372314	-0.067749	-0.10498
-0.0357056	-0.0714111	-0.107117
-0.0326538	-0.0744629	-0.107117
-0.0292969	-0.0753784	-0.104675
-0.0250244	-0.0753784	-0.100403
-0.0189209	-0.0759888	-0.0949097
-0.0131226	-0.0756836	-0.0888062
-0.00793457	-0.0747681	-0.0827026
-0.00335693	-0.0732422	-0.0765991
0.0012207	-0.0714111	-0.0701904
0.00518799	-0.0695801	-0.0643921
0.00762939	-0.0671387	-0.0595093
0.00762939	-0.0650024	-0.057373
0.00579834	-0.0628662	-0.0570679
0.00213623	-0.06073	-0.0585938
-0.00274658	-0.0576782	-0.0604248
-0.00823975	-0.0543213	-0.062561
-0.0152588	-0.0509644	-0.0662231
-0.0238037	-0.0485229	-0.0723267
-0.0326538	-0.0466919	-0.0793457
-0.0387573	-0.0460815	-0.0848389
-0.0405884	-0.0476074	-0.0881958
-0.0393677	-0.0512695	-0.0906372
-0.0360107	-0.0561523	-0.0921631
-0.0314331	-0.0604248	-0.0918579
-0.0259399	-0.0643921	-0.090332
-0.0210571	-0.0689697	-0.0900269
-0.017395	-0.072937	-0.090332
-0.0137329	-0.0769043	-0.0906372
-0.00976563	-0.0805664	-0.090332
-0.00671387	-0.083313	-0.0900269
-0.00488281	-0.0842285	-0.0891113
-0.00366211	-0.0836182	-0.0872803
-0.00274658	-0.0839233	-0.0866699
-0.00213623	-0.085144	-0.0872803
-0.00183105	-0.0860596	-0.0878906
-0.000610352	-0.0857544	-0.0863647
0.00213623	-0.0842285	-0.0820923
0.00457764	-0.0808716	-0.0762939
0.00396729	-0.0756836	-0.0717163
0.000610352	-0.0698853	-0.0692749
-0.00549316	-0.0616455	-0.0671387
-0.0137329	-0.050354	-0.0640869
-0.0228882	-0.0375366	-0.0604248
-0.0314331	-0.0250244	-0.0564575
-0.038147	-0.0140381	-0.0521851
-0.0439453	-0.00366211	-0.0476074
-0.0479126	0.00610352	-0.0418091
-0.0497437	0.0152588	-0.0344849
-0.0482178	0.0231934	-0.0250244
-0.0436401	0.0296021	-0.0140381
-0.0363159	0.0341797	-0.00213623
-0.027771	0.0384521	0.0106812
-0.0195313	0.0439453	0.0244141
-0.0119019	0.0512695	0.0393677
-0.00732422	0.0616455	0.0543213
-0.00518799	0.0732422	0.0680542
-0.00396729	0.085144	0.0811768
-0.00335693	0.0970459	0.093689
-0.00427246	0.109863	0.105591
-0.00579834	0.122375	0.116577
-0.00732422	0.132141	0.124817
-0.00762939	0.137024	0.129395
-0.00640869	0.137329	0.13092
-0.00335693	0.133972	0.130615
0.000610352	0.126953	0.127563
0.00366211	0.116882	0.120544
0.00427246	0.103455	0.107727
0.00183105	0.0869751	0.0888062
