L I	L III	L II(Calc.)
-0.0247192	-0.100098	-0.124817
-0.020752	-0.102844	-0.123596
-0.0186157	-0.10437	-0.122986
-0.0177002	-0.104065	-0.121765
-0.017395	-0.103149	-0.120544
-0.0170898	-0.101929	-0.119019
-0.017395	-0.100403	-0.117798
-0.0198364	-0.0979614	-0.117798
-0.0231934	-0.0952148	-0.118408
-0.0256348	-0.0933838	-0.119019
-0.0274658	-0.0918579	-0.119324
-0.0292969	-0.0912476	-0.120544
-0.0311279	-0.0921631	-0.123291
-0.0332642	-0.0930786	-0.126343
-0.0363159	-0.0939941	-0.13031
-0.0387573	-0.0946045	-0.133362
-0.0402832	-0.09552	-0.135803
-0.0402832	-0.0964355	-0.136719
-0.0393677	-0.0967407	-0.136108
-0.0387573	-0.0958252	-0.134583
-0.0384521	-0.0942993	-0.132751
-0.0378418	-0.0927734	-0.130615
-0.0369263	-0.0918579	-0.128784
-0.0350952	-0.0924683	-0.127563
-0.0320435	-0.0946045	-0.126648
-0.0283813	-0.0970459	-0.125427
-0.0250244	-0.100098	-0.125122
-0.0228882	-0.102539	-0.125427
-0.0228882	-0.104065	-0.126953
-0.0238037	-0.10437	-0.128174
-0.0256348	-0.103455	-0.129089
-0.027771	-0.101013	-0.128784
-0.0283813	-0.0991821	-0.127563
-0.0262451	-0.0985718	-0.124817
-0.022583	-0.0982666	-0.12085
-0.0195313	-0.0982666	-0.117798
-0.0177002	-0.0979614	-0.115662
-0.0180054	-0.0973511	-0.115356
-0.0192261	-0.0973511	-0.116577
-0.0186157	-0.0994873	-0.118103
-0.0170898	-0.102539	-0.119629
-0.0152588	-0.10498	-0.120239
-0.0152588	-0.105896	-0.121155
-0.017395	-0.105286	-0.122681
-0.0204468	-0.104065	-0.124512
-0.0231934	-0.102539	-0.125732
-0.0259399	-0.0997925	-0.125732
-0.0271606	-0.0970459	-0.124207
-0.0262451	-0.0939941	-0.120239
-0.0250244	-0.0906372	-0.115662
-0.0244141	-0.0863647	-0.110779
-0.0241089	-0.0811768	-0.105286
-0.0253296	-0.0744629	-0.0997925
-0.0280762	-0.0656128	-0.093689
-0.0314331	-0.0552368	-0.0866699
-0.0338745	-0.0457764	-0.0796509
-0.0338745	-0.0387573	-0.0726318
-0.0323486	-0.0335693	-0.065918
-0.0308228	-0.0289917	-0.0598145
-0.0292969	-0.0231934	-0.0524902
-0.0265503	-0.0180054	-0.0445557
-0.0231934	-0.0134277	-0.0366211
-0.0198364	-0.00823975	-0.0280762
-0.0161743	-0.0012207	-0.017395
-0.0125122	0.00762939	-0.00488281
-0.00854492	0.0177002	0.00915527
-0.00579834	0.0299072	0.0241089
-0.00518799	0.0445557	0.0393677
-0.00732422	0.0610352	0.0537109
-0.0100708	0.078125	0.0680542
-0.0119019	0.0924683	0.0805664
-0.0125122	0.102539	0.0900269
-0.0115967	0.107117	0.09552
-0.0106812	0.107117	0.0964355
-0.00976563	0.102844	0.0930786
-0.0088501	0.0946045	0.0857544
-0.00823975	0.0827026	0.0744629
-0.0088501	0.0683594	0.0595093
-0.00976563	0.0521851	0.0424194
-0.0115967	0.0354004	0.0238037
-0.0140381	0.0180054	0.00396729
-0.0180054	0.0012207	-0.0167847
-0.0234985	-0.0149536	-0.0384521
-0.0289917	-0.0305176	-0.0595093
-0.0335693	-0.0454712	-0.0790405
-0.0369263	-0.0604248	-0.0973511
-0.0387573	-0.0753784	-0.114136
-0.0384521	-0.0906372	-0.129089
-0.0369263	-0.105286	-0.142212
-0.0354004	-0.117188	-0.152588
-0.0350952	-0.124512	-0.159607
-0.0344849	-0.1297	-0.164185
-0.0317383	-0.135193	-0.166931
-0.027771	-0.139465	-0.167236
-0.0253296	-0.140076	-0.165405
-0.0234985	-0.13855	-0.162048
-0.0216675	-0.137634	-0.159302
-0.0204468	-0.137939	-0.158386
-0.0183105	-0.140076	-0.158386
-0.0134277	-0.145264	-0.158691
-0.00854492	-0.153809	-0.162354
-0.00549316	-0.164795	-0.170288
-0.00244141	-0.177917	-0.180359
0.00244141	-0.193176	-0.190735
0.00762939	-0.207825	-0.200195
0.0119019	-0.219421	-0.20752
0.015564	-0.224915	-0.209351
0.0186157	-0.222473	-0.203857
0.0219727	-0.210571	-0.188599
0.0253296	-0.187988	-0.162659
0.0296021	-0.153198	-0.123596
0.0350952	-0.10437	-0.0692749
0.039978	-0.0411987	-0.0012207
0.0436401	0.0357056	0.0793457
0.0457764	0.125122	0.170898
0.0466919	0.226135	0.272827
0.0479126	0.332642	0.380554
0.0524902	0.435181	0.487671
0.06073	0.527039	0.587769
0.0717163	0.603943	0.675659
0.083313	0.663757	0.74707
0.0939941	0.702515	0.796509
0.103455	0.714722	0.818176
0.110779	0.695801	0.80658
0.11322	0.647888	0.761108
0.107727	0.576477	0.684204
0.0949097	0.487061	0.58197
0.0769043	0.384216	0.461121
0.0546265	0.274963	0.32959
0.0289917	0.167236	0.196228
0.00213623	0.0665283	0.0686646
-0.022583	-0.0222778	-0.0448608
-0.0427246	-0.0952148	-0.137939
-0.0558472	-0.151062	-0.206909
-0.06073	-0.189514	-0.250244
-0.0579834	-0.213013	-0.270996
-0.0491333	-0.223694	-0.272827
-0.0375366	-0.224609	-0.262146
-0.0256348	-0.219727	-0.245361
-0.0143433	-0.211487	-0.22583
-0.00488281	-0.202942	-0.207825
0.00244141	-0.195007	-0.192566
0.00701904	-0.189209	-0.18219
0.00793457	-0.185242	-0.177307
0.00640869	-0.183105	-0.176697
0.00274658	-0.18219	-0.179443
-0.00152588	-0.1828	-0.184326
-0.00457764	-0.184021	-0.188599
-0.00610352	-0.185852	-0.191956
-0.00610352	-0.187073	-0.193176
-0.00457764	-0.187683	-0.192261
-0.00335693	-0.187378	-0.190735
-0.00274658	-0.185547	-0.188293
-0.00305176	-0.183411	-0.186462
-0.00396729	-0.181274	-0.185242
-0.00457764	-0.179749	-0.184326
-0.00305176	-0.180359	-0.183411
-0.000305176	-0.18219	-0.182495
0.000915527	-0.1828	-0.181885
0.000610352	-0.182495	-0.181885
-0.000305176	-0.1828	-0.183105
-0.0012207	-0.183716	-0.184937
-0.000610352	-0.184631	-0.185242
0.00152588	-0.185547	-0.184021
0.00335693	-0.184326	-0.180969
0.00488281	-0.183105	-0.178223
0.00732422	-0.1828	-0.175476
0.010376	-0.1828	-0.172424
0.0134277	-0.181885	-0.168457
0.0161743	-0.180359	-0.164185
0.0177002	-0.178528	-0.160828
0.0195313	-0.177612	-0.158081
0.0219727	-0.177612	-0.15564
0.0238037	-0.177612	-0.153809
0.0244141	-0.176697	-0.152283
0.0241089	-0.175476	-0.151367
0.0238037	-0.17395	-0.150146
0.022583	-0.172424	-0.149841
0.0204468	-0.170898	-0.150452
0.0183105	-0.169373	-0.151062
0.0170898	-0.168457	-0.151367
0.0161743	-0.167847	-0.151672
0.015564	-0.167236	-0.151672
0.0158691	-0.167236	-0.151367
0.0170898	-0.167236	-0.150146
0.0186157	-0.167542	-0.148926
0.0195313	-0.167542	-0.14801
0.0210571	-0.166931	-0.145874
0.022583	-0.1651	-0.142517
0.0234985	-0.162659	-0.13916
0.0244141	-0.160522	-0.136108
0.0247192	-0.158081	-0.133362
0.0244141	-0.15564	-0.131226
0.0234985	-0.153503	-0.130005
0.022583	-0.152588	-0.130005
0.022583	-0.153198	-0.130615
0.0231934	-0.154724	-0.131531
0.0244141	-0.157166	-0.132751
0.0256348	-0.158997	-0.133362
0.0265503	-0.160217	-0.133667
0.0274658	-0.160217	-0.132751
0.0283813	-0.158997	-0.130615
0.0289917	-0.156555	-0.127563
0.0299072	-0.153503	-0.123596
0.0314331	-0.151367	-0.119934
0.0326538	-0.149231	-0.116577
0.0338745	-0.147705	-0.113831
0.0363159	-0.1474	-0.111084
0.0390625	-0.147705	-0.108643
0.0424194	-0.148621	-0.106201
0.0476074	-0.151367	-0.10376
0.0524902	-0.154114	-0.101624
0.0558472	-0.157166	-0.101318
0.0582886	-0.160217	-0.101929
0.0598145	-0.162048	-0.102234
0.0613403	-0.163269	-0.101929
0.0631714	-0.163574	-0.100403
0.0643921	-0.164185	-0.0997925
0.065918	-0.164795	-0.098877
0.0671387	-0.165405	-0.0982666
0.0692749	-0.166321	-0.0970459
0.0726318	-0.168152	-0.09552
0.0762939	-0.169983	-0.093689
0.0805664	-0.171509	-0.0909424
0.0845337	-0.172424	-0.0878906
0.0875854	-0.172729	-0.085144
0.0891113	-0.171814	-0.0827026
0.0891113	-0.170288	-0.0811768
0.0891113	-0.169067	-0.0799561
0.0891113	-0.168762	-0.0796509
0.0900269	-0.168762	-0.0787354
0.0915527	-0.168457	-0.0769043
0.0930786	-0.168152	-0.0750732
0.0942993	-0.168152	-0.0738525
0.0946045	-0.168152	-0.0735474
0.0958252	-0.168457	-0.0726318
0.0982666	-0.169983	-0.0717163
0.100708	-0.171814	-0.071106
0.101318	-0.172729	-0.0714111
0.0994873	-0.172424	-0.072937
0.0964355	-0.171204	-0.0747681
0.0927734	-0.169373	-0.0765991
0.0900269	-0.167847	-0.0778198
0.0878906	-0.166321	-0.0784302
0.0863647	-0.1651	-0.0787354
0.0872803	-0.164185	-0.0769043
0.0888062	-0.162048	-0.0732422
0.0894165	-0.157471	-0.0680542
0.0875854	-0.150452	-0.0628662
0.0842285	-0.142517	-0.0582886
0.0793457	-0.133667	-0.0543213
0.072937	-0.124512	-0.0515747
0.0650024	-0.115662	-0.0506592
0.0552368	-0.106812	-0.0515747
0.0436401	-0.0982666	-0.0546265
0.0317383	-0.090332	-0.0585938
0.020752	-0.0836182	-0.0628662
0.0109863	-0.0790405	-0.0680542
0.00396729	-0.0778198	-0.0738525
-0.000305176	-0.0793457	-0.0796509
-0.00335693	-0.0820923	-0.0854492
-0.00579834	-0.0845337	-0.090332
-0.00701904	-0.0863647	-0.0933838
-0.00701904	-0.0894165	-0.0964355
-0.00671387	-0.0930786	-0.0997925
-0.00701904	-0.0964355	-0.103455
-0.00915527	-0.0985718	-0.107727
-0.0137329	-0.0991821	-0.112915
-0.0180054	-0.0994873	-0.117493
-0.0216675	-0.0994873	-0.121155
-0.0247192	-0.0991821	-0.123901
-0.0265503	-0.0991821	-0.125732
-0.0274658	-0.0991821	-0.126648
-0.0274658	-0.098877	-0.126343
-0.0271606	-0.0979614	-0.125122
-0.0262451	-0.0970459	-0.123291
-0.0234985	-0.0973511	-0.12085
-0.0198364	-0.098877	-0.118713
-0.0164795	-0.101013	-0.117493
-0.0152588	-0.103149	-0.118408
-0.0161743	-0.10437	-0.120544
-0.0180054	-0.105286	-0.123291
-0.0201416	-0.106812	-0.126953
-0.0228882	-0.107422	-0.13031
-0.0256348	-0.107727	-0.133362
-0.0286865	-0.107117	-0.135803
-0.0308228	-0.105286	-0.136108
-0.0323486	-0.102844	-0.135193
-0.032959	-0.0997925	-0.132751
-0.032959	-0.0964355	-0.129395
-0.0326538	-0.0933838	-0.126038
-0.0326538	-0.0897217	-0.122375
-0.0332642	-0.0863647	-0.119629
-0.0338745	-0.0842285	-0.118103
-0.0344849	-0.0839233	-0.118408
-0.0357056	-0.0845337	-0.120239
-0.0375366	-0.0854492	-0.122986
-0.0396729	-0.0863647	-0.126038
-0.0418091	-0.0872803	-0.129089
-0.0436401	-0.0881958	-0.131836
-0.043335	-0.0894165	-0.132751
-0.0415039	-0.0912476	-0.132751
-0.0384521	-0.0924683	-0.13092
-0.0350952	-0.0927734	-0.127869
-0.0314331	-0.0918579	-0.123291
-0.0292969	-0.0894165	-0.118713
-0.0292969	-0.0860596	-0.115356
-0.0311279	-0.0823975	-0.113525
-0.0323486	-0.0790405	-0.111389
-0.0326538	-0.0775146	-0.110168
-0.0317383	-0.0778198	-0.109558
-0.0311279	-0.0793457	-0.110474
-0.0305176	-0.0814819	-0.112
-0.0292969	-0.0839233	-0.11322
-0.0256348	-0.0878906	-0.113525
-0.020752	-0.0927734	-0.113525
-0.0158691	-0.0970459	-0.112915
-0.0109863	-0.100403	-0.111389
-0.00640869	-0.102539	-0.108948
-0.00244141	-0.103149	-0.105591
0	-0.102234	-0.102234
0	-0.0997925	-0.0997925
-0.00213623	-0.0961304	-0.0982666
-0.00579834	-0.0921631	-0.0979614
-0.00976563	-0.0878906	-0.0976563
-0.0128174	-0.0842285	-0.0970459
-0.015564	-0.0811768	-0.0967407
-0.0189209	-0.0790405	-0.0979614
-0.0222778	-0.0772095	-0.0994873
-0.0259399	-0.0756836	-0.101624
-0.0292969	-0.0741577	-0.103455
-0.0308228	-0.0741577	-0.10498
-0.0311279	-0.0747681	-0.105896
-0.0308228	-0.0756836	-0.106506
-0.0292969	-0.0778198	-0.107117
-0.0268555	-0.0802612	-0.107117
-0.0247192	-0.0817871	-0.106506
-0.022583	-0.0827026	-0.105286
-0.0195313	-0.0839233	-0.103455
-0.0158691	-0.0860596	-0.101929
-0.012207	-0.0881958	-0.100403
-0.0106812	-0.0894165	-0.100098
-0.0112915	-0.0891113	-0.100403
-0.0131226	-0.0875854	-0.100708
-0.0152588	-0.0854492	-0.100708
-0.0170898	-0.0836182	-0.100708
-0.0195313	-0.0820923	-0.101624
-0.0222778	-0.0799561	-0.102234
-0.0244141	-0.0778198	-0.102234
-0.0253296	-0.0756836	-0.101013
-0.0250244	-0.0744629	-0.0994873
-0.0241089	-0.0747681	-0.098877
-0.0231934	-0.0759888	-0.0991821
-0.0219727	-0.078125	-0.100098
-0.0201416	-0.0805664	-0.100708
-0.0177002	-0.0830078	-0.100708
-0.0149536	-0.0857544	-0.100708
-0.0128174	-0.088501	-0.101318
-0.0112915	-0.0897217	-0.101013
-0.0106812	-0.0894165	-0.100098
-0.010376	-0.0888062	-0.0991821
-0.00946045	-0.0878906	-0.0973511
-0.00854492	-0.0866699	-0.0952148
-0.0100708	-0.0848389	-0.0949097
-0.0143433	-0.0823975	-0.0967407
-0.0189209	-0.0799561	-0.098877
-0.0216675	-0.0787354	-0.100403
-0.0234985	-0.0775146	-0.101013
-0.0256348	-0.0759888	-0.101624
-0.0283813	-0.0741577	-0.102539
-0.0308228	-0.0714111	-0.102234
-0.0323486	-0.0668335	-0.0991821
-0.0326538	-0.0613403	-0.0939941
-0.0320435	-0.0546265	-0.0866699
-0.0311279	-0.0463867	-0.0775146
-0.0299072	-0.0375366	-0.0674438
-0.0289917	-0.0289917	-0.0579834
-0.0274658	-0.0216675	-0.0491333
-0.0256348	-0.0158691	-0.0415039
-0.0231934	-0.0115967	-0.03479
-0.0204468	-0.00823975	-0.0286865
-0.0167847	-0.00457764	-0.0213623
-0.012207	-0.000610352	-0.0128174
-0.00823975	0.00488281	-0.00335693
-0.00488281	0.0125122	0.00762939
-0.00335693	0.0231934	0.0198364
-0.00396729	0.0375366	0.0335693
-0.00518799	0.0543213	0.0491333
-0.00701904	0.0708008	0.0637817
-0.0100708	0.0863647	0.0762939
-0.0134277	0.0997925	0.0863647
-0.0167847	0.110474	0.093689
-0.020752	0.117798	0.0970459
-0.0241089	0.12146	0.0973511
-0.0268555	0.119934	0.0930786
-0.0283813	0.112915	0.0845337
-0.0280762	0.101318	0.0732422
-0.0274658	0.0866699	0.0592041
-0.0250244	0.0695801	0.0445557
-0.0222778	0.0518799	0.0296021
-0.020752	0.03479	0.0140381
-0.0213623	0.0192261	-0.00213623
-0.0231934	0.00427246	-0.0189209
-0.0253296	-0.0106812	-0.0360107
-0.027771	-0.0253296	-0.0531006
-0.0308228	-0.0396729	-0.0704956
-0.0335693	-0.0534058	-0.0869751
-0.0369263	-0.065918	-0.102844
-0.0402832	-0.0765991	-0.116882
-0.0436401	-0.0863647	-0.130005
-0.045166	-0.0961304	-0.141296
-0.0445557	-0.105286	-0.149841
-0.0408936	-0.114136	-0.155029
-0.0350952	-0.122375	-0.157471
-0.0286865	-0.129395	-0.158081
-0.0234985	-0.135193	-0.158691
-0.0195313	-0.140381	-0.159912
-0.0164795	-0.144348	-0.160828
-0.0143433	-0.147705	-0.162048
-0.0134277	-0.150452	-0.163879
-0.0134277	-0.153809	-0.167236
-0.0143433	-0.157166	-0.171509
-0.0164795	-0.161133	-0.177612
-0.0177002	-0.167236	-0.184937
-0.0164795	-0.175781	-0.192261
-0.0143433	-0.184631	-0.198975
-0.010376	-0.19104	-0.201416
-0.00518799	-0.194397	-0.199585
0	-0.191956	-0.191956
0.00427246	-0.181274	-0.177002
0.0112915	-0.161743	-0.150452
0.0201416	-0.131226	-0.111084
0.0286865	-0.0869751	-0.0582886
0.03479	-0.027771	0.00701904
0.0390625	0.0469971	0.0860596
0.0418091	0.136108	0.177917
0.0436401	0.237732	0.281372
0.0463867	0.345154	0.391541
0.0527954	0.450745	0.50354
0.0619507	0.547791	0.609741
0.0732422	0.631104	0.704346
0.0854492	0.696411	0.78186
0.0976563	0.740051	0.837708
0.108948	0.756226	0.865173
0.116882	0.739746	0.856628
0.118408	0.692139	0.810547
0.111694	0.618286	0.72998
0.0970459	0.523987	0.621033
0.0753784	0.415344	0.490723
0.0497437	0.300598	0.350342
0.0222778	0.187073	0.209351
-0.00549316	0.0811768	0.0756836
-0.0326538	-0.010376	-0.0430298
-0.0561523	-0.0848389	-0.140991
-0.0714111	-0.142212	-0.213623
-0.0778198	-0.181885	-0.259705
-0.0744629	-0.205994	-0.280457
-0.062561	-0.217896	-0.280457
-0.0469971	-0.219727	-0.266724
-0.0323486	-0.214539	-0.246887
-0.0210571	-0.204773	-0.22583
-0.0143433	-0.194092	-0.208435
-0.0106812	-0.184937	-0.195618
-0.00946045	-0.178223	-0.187683
-0.00976563	-0.17334	-0.183105
-0.012207	-0.169983	-0.18219
-0.0158691	-0.168152	-0.184021
-0.0192261	-0.167847	-0.187073
-0.0216675	-0.168457	-0.190125
-0.022583	-0.170288	-0.192871
-0.0222778	-0.172424	-0.194702
-0.020752	-0.174255	-0.195007
-0.0183105	-0.176697	-0.195007
-0.0149536	-0.178833	-0.193787
-0.0119019	-0.180054	-0.191956
-0.0088501	-0.180664	-0.189514
-0.00640869	-0.180359	-0.186768
-0.00457764	-0.179443	-0.184021
-0.00396729	-0.177917	-0.181885
-0.00366211	-0.176697	-0.180359
-0.00244141	-0.176086	-0.178528
-0.000610352	-0.176086	-0.176697
0.0012207	-0.176392	-0.175171
0.00152588	-0.175781	-0.174255
0.000610352	-0.174866	-0.174255
-0.000305176	-0.174255	-0.174561
-0.000915527	-0.174561	-0.175476
-0.000915527	-0.174866	-0.175781
0	-0.175171	-0.175171
0.00183105	-0.175781	-0.17395
0.00335693	-0.175476	-0.172119
0.00457764	-0.174561	-0.169983
0.00671387	-0.173645	-0.166931
0.00823975	-0.173035	-0.164795
0.00823975	-0.172119	-0.163879
0.00762939	-0.171204	-0.163574
0.00701904	-0.169678	-0.162659
0.00640869	-0.167542	-0.161133
0.00549316	-0.16571	-0.160217
0.00366211	-0.163879	-0.160217
0.0012207	-0.161438	-0.160217
-0.000610352	-0.158997	-0.159607
-0.0012207	-0.157776	-0.158997
-0.000915527	-0.156555	-0.157471
-0.0012207	-0.154419	-0.15564
-0.00244141	-0.151672	-0.154114
-0.00305176	-0.149841	-0.152893
-0.00183105	-0.150146	-0.151978
0.000305176	-0.151367	-0.151062
0.000915527	-0.151978	-0.151062
0.000915527	-0.153198	-0.152283
0.00244141	-0.155029	-0.152588
0.00579834	-0.157776	-0.151978
0.00976563	-0.160522	-0.150757
0.0137329	-0.162659	-0.148926
0.0170898	-0.163574	-0.146484
0.0198364	-0.163269	-0.143433
0.0216675	-0.161133	-0.139465
0.0228882	-0.157166	-0.134277
0.0228882	-0.151978	-0.129089
0.0216675	-0.146179	-0.124512
0.0186157	-0.140686	-0.12207
0.0164795	-0.137329	-0.12085
0.0146484	-0.135803	-0.121155
0.012207	-0.134583	-0.122375
0.0106812	-0.134277	-0.123596
0.0106812	-0.135193	-0.124512
0.012207	-0.137634	-0.125427
0.0149536	-0.141296	-0.126343
0.0198364	-0.146179	-0.126343
0.0253296	-0.150757	-0.125427
0.0311279	-0.154114	-0.122986
0.0366211	-0.155945	-0.119324
0.0415039	-0.156555	-0.115051
0.0448608	-0.15625	-0.111389
0.0479126	-0.15564	-0.107727
0.050354	-0.155029	-0.104675
0.0518799	-0.153809	-0.101929
0.0531006	-0.152588	-0.0994873
0.0546265	-0.152283	-0.0976563
0.0567627	-0.152893	-0.0961304
0.0595093	-0.154724	-0.0952148
0.0619507	-0.15686	-0.0949097
0.0634766	-0.159302	-0.0958252
0.065918	-0.162659	-0.0967407
0.0698853	-0.167236	-0.0973511
0.0747681	-0.172119	-0.0973511
0.0784302	-0.175781	-0.0973511
0.0814819	-0.177917	-0.0964355
0.083313	-0.179138	-0.0958252
0.0839233	-0.179138	-0.0952148
0.0845337	-0.178833	-0.0942993
0.0842285	-0.178223	-0.0939941
0.0836182	-0.176697	-0.0930786
0.083313	-0.174866	-0.0915527
0.0827026	-0.172424	-0.0897217
0.0814819	-0.170288	-0.0888062
0.0808716	-0.169067	-0.0881958
0.0808716	-0.168457	-0.0875854
0.0814819	-0.168762	-0.0872803
0.0817871	-0.169067	-0.0872803
0.0820923	-0.168762	-0.0866699
0.0830078	-0.167236	-0.0842285
0.0839233	-0.164185	-0.0802612
0.0854492	-0.160828	-0.0753784
0.0872803	-0.157166	-0.0698853
0.0872803	-0.152893	-0.0656128
0.0842285	-0.14801	-0.0637817
0.0790405	-0.141602	-0.062561
0.0720215	-0.134888	-0.0628662
0.0643921	-0.127869	-0.0634766
0.0564575	-0.12146	-0.0650024
0.0473022	-0.115967	-0.0686646
0.0363159	-0.110474	-0.0741577
0.0253296	-0.105286	-0.0799561
0.0152588	-0.100403	-0.085144
0.00701904	-0.09552	-0.088501
0.000915527	-0.0924683	-0.0915527
-0.00366211	-0.0906372	-0.0942993
-0.00823975	-0.0875854	-0.0958252
-0.0137329	-0.0836182	-0.0973511
-0.0189209	-0.0796509	-0.0985718
-0.022583	-0.0772095	-0.0997925
-0.0238037	-0.0772095	-0.101013
-0.0247192	-0.0778198	-0.102539
-0.0259399	-0.078125	-0.104065
-0.027771	-0.0784302	-0.106201
-0.0302124	-0.078125	-0.108337
-0.0326538	-0.0784302	-0.111084
-0.0344849	-0.0799561	-0.114441
-0.0357056	-0.0820923	-0.117798
-0.0369263	-0.0839233	-0.12085
-0.0384521	-0.0854492	-0.123901
-0.0402832	-0.0860596	-0.126343
-0.0424194	-0.0869751	-0.129395
-0.0439453	-0.088501	-0.132446
-0.0448608	-0.090332	-0.135193
-0.0454712	-0.0918579	-0.137329
-0.0454712	-0.0924683	-0.137939
-0.0439453	-0.0930786	-0.137024
-0.0421143	-0.0933838	-0.135498
-0.0408936	-0.0930786	-0.133972
-0.0393677	-0.0933838	-0.132751
-0.0375366	-0.093689	-0.131226
-0.0363159	-0.0933838	-0.1297
-0.0366211	-0.0921631	-0.128784
-0.0375366	-0.0906372	-0.128174
-0.0375366	-0.0897217	-0.127258
-0.0366211	-0.0891113	-0.125732
-0.0363159	-0.0881958	-0.124512
-0.0372314	-0.0866699	-0.123901
-0.0384521	-0.0848389	-0.123291
-0.0387573	-0.0842285	-0.122986
-0.0372314	-0.0845337	-0.121765
-0.0354004	-0.0848389	-0.120239
-0.0335693	-0.0848389	-0.118408
-0.0326538	-0.0848389	-0.117493
-0.0320435	-0.0848389	-0.116882
-0.0308228	-0.0848389	-0.115662
-0.0289917	-0.0848389	-0.113831
-0.0271606	-0.0842285	-0.111389
-0.0268555	-0.0823975	-0.109253
-0.027771	-0.0790405	-0.106812
-0.0292969	-0.0747681	-0.104065
-0.0314331	-0.0704956	-0.101929
-0.0338745	-0.0665283	-0.100403
-0.0354004	-0.0634766	-0.098877
-0.0363159	-0.0616455	-0.0979614
-0.0354004	-0.06073	-0.0961304
-0.032959	-0.0610352	-0.0939941
-0.0292969	-0.0622559	-0.0915527
-0.0259399	-0.0640869	-0.0900269
-0.0231934	-0.0662231	-0.0894165
-0.0213623	-0.0680542	-0.0894165
-0.0219727	-0.0689697	-0.0909424
-0.0234985	-0.0692749	-0.0927734
-0.0256348	-0.0695801	-0.0952148
-0.0274658	-0.0695801	-0.0970459
-0.0299072	-0.0686646	-0.0985718
-0.032959	-0.0671387	-0.100098
-0.0357056	-0.0656128	-0.101318
-0.0372314	-0.0653076	-0.102539
-0.0369263	-0.0656128	-0.102539
-0.03479	-0.0665283	-0.101318
-0.0320435	-0.0671387	-0.0991821
-0.0280762	-0.067749	-0.0958252
-0.0238037	-0.0686646	-0.0924683
-0.020752	-0.0683594	-0.0891113
-0.0198364	-0.0680542	-0.0878906
-0.0204468	-0.0671387	-0.0875854
-0.0222778	-0.065918	-0.0881958
-0.0247192	-0.0643921	-0.0891113
-0.0262451	-0.0628662	-0.0891113
-0.0274658	-0.0616455	-0.0891113
-0.0283813	-0.0604248	-0.0888062
-0.0280762	-0.0601196	-0.0881958
-0.0259399	-0.0616455	-0.0875854
-0.0234985	-0.0631714	-0.0866699
-0.0210571	-0.0643921	-0.0854492
-0.0192261	-0.0668335	-0.0860596
-0.0161743	-0.0701904	-0.0863647
-0.0128174	-0.0741577	-0.0869751
-0.00976563	-0.078125	-0.0878906
-0.00762939	-0.0808716	-0.088501
-0.00732422	-0.0823975	-0.0897217
-0.00946045	-0.0817871	-0.0912476
-0.012207	-0.0796509	-0.0918579
-0.0143433	-0.0769043	-0.0912476
-0.0158691	-0.0741577	-0.0900269
-0.017395	-0.0717163	-0.0891113
-0.0189209	-0.0692749	-0.0881958
